id,temperature,humidity,rain,salinity,ph,soil_moisture
20250408065000,26.075998306274414,85.0,0.0,19.4,6.2,27.5
20250408065100,26.075998306274414,85.0,0.0,20.1,6.1,25.3
20250408065200,26.075998306274414,85.0,0.0,20.1,5.6,26.4
20250408065300,26.075998306274414,85.0,0.0,20.7,6.5,29.8
20250408065400,26.075998306274414,85.0,0.0,20.0,6.2,25.0
20250408065500,26.075998306274414,85.0,0.0,20.4,6.0,26.1
20250408065600,26.075998306274414,85.0,0.0,19.7,6.3,29.4
20250408065700,26.075998306274414,85.0,0.0,20.6,5.9,25.2
20250408065800,26.075998306274414,85.0,0.0,19.8,5.8,25.6
20250408065900,26.075998306274414,85.0,0.0,20.6,6.3,29.9
20250408070000,26.67599868774414,82.0,0.0,19.8,5.9,29.6
20250408070100,26.67599868774414,82.0,0.0,19.6,5.9,27.6
20250408070200,26.67599868774414,82.0,0.0,19.6,6.4,25.4
20250408070300,26.67599868774414,82.0,0.0,19.3,6.2,26.7
20250408070400,26.67599868774414,82.0,0.0,20.1,6.0,29.3
20250408070500,26.67599868774414,82.0,0.0,20.2,5.9,30.0
20250408070600,26.67599868774414,82.0,0.0,20.6,5.7,28.6
20250408070700,26.67599868774414,82.0,0.0,20.3,5.9,29.1
20250408070800,26.67599868774414,82.0,0.0,20.6,6.4,27.6
20250408070900,26.67599868774414,82.0,0.0,19.6,6.4,25.5
20250408071000,26.67599868774414,82.0,0.0,20.8,6.5,27.7
20250408071100,26.67599868774414,82.0,0.0,20.4,6.2,25.9
20250408071200,26.67599868774414,82.0,0.0,20.5,6.1,28.4
20250408071300,26.67599868774414,82.0,0.0,19.9,6.2,27.1
20250408071400,26.67599868774414,82.0,0.0,19.7,6.2,28.3
20250408071500,26.67599868774414,82.0,0.0,20.5,6.2,28.4
20250408071600,26.67599868774414,82.0,0.0,19.8,6.1,28.5
20250408071700,26.67599868774414,82.0,0.0,20.8,6.2,28.4
20250408071800,26.67599868774414,82.0,0.0,19.0,6.4,26.1
20250408071900,26.67599868774414,82.0,0.0,20.1,5.9,26.5
20250408072000,26.67599868774414,82.0,0.0,19.4,6.0,25.9
20250408072100,26.67599868774414,82.0,0.0,20.3,6.4,29.6
20250408072200,26.67599868774414,82.0,0.0,20.1,6.0,25.6
20250408072300,26.67599868774414,82.0,0.0,19.3,5.8,30.0
20250408072400,26.67599868774414,82.0,0.0,20.7,5.9,28.3
20250408072500,26.67599868774414,82.0,0.0,20.2,6.0,27.5
20250408072600,26.67599868774414,82.0,0.0,19.3,6.5,25.3
20250408072700,26.67599868774414,82.0,0.0,19.3,5.5,28.9
20250408072800,26.67599868774414,82.0,0.0,19.5,5.7,25.4
20250408072900,26.67599868774414,82.0,0.0,21.0,6.2,26.9
20250408073000,26.67599868774414,82.0,0.0,19.5,6.5,27.9
20250408073100,26.67599868774414,82.0,0.0,20.5,6.2,25.1
20250408073200,26.67599868774414,82.0,0.0,20.5,6.3,26.5
20250408073300,26.67599868774414,82.0,0.0,20.9,6.2,25.5
20250408073400,26.67599868774414,82.0,0.0,20.1,6.2,28.5
20250408073500,26.67599868774414,82.0,0.0,19.5,6.4,30.0
20250408073600,26.67599868774414,82.0,0.0,19.3,5.8,27.5
20250408073700,26.67599868774414,82.0,0.0,20.0,6.4,28.1
20250408073800,26.67599868774414,82.0,0.0,20.1,6.3,29.7
20250408073900,26.67599868774414,82.0,0.0,20.4,6.0,26.1
20250408074000,26.67599868774414,82.0,0.0,21.0,5.9,25.5
20250408074100,26.67599868774414,82.0,0.0,20.3,5.8,26.8
20250408074200,26.67599868774414,82.0,0.0,20.8,6.1,29.2
20250408074300,26.67599868774414,82.0,0.0,19.8,5.6,25.2
20250408074400,26.67599868774414,82.0,0.0,19.7,6.3,28.6
20250408074500,26.67599868774414,82.0,0.0,19.5,6.1,25.0
20250408074600,26.67599868774414,82.0,0.0,19.6,5.9,27.7
20250408074700,26.67599868774414,82.0,0.0,19.7,5.8,28.2
20250408074800,26.67599868774414,82.0,0.0,19.7,5.8,27.3
20250408074900,26.67599868774414,82.0,0.0,20.1,6.2,26.5
20250408075000,26.67599868774414,82.0,0.0,19.1,6.1,27.8
20250408075100,26.67599868774414,82.0,0.0,20.9,6.3,28.9
20250408075200,26.67599868774414,82.0,0.0,19.2,5.6,29.9
20250408075300,26.67599868774414,82.0,0.0,20.3,6.3,25.5
20250408075400,26.67599868774414,82.0,0.0,20.1,5.8,25.5
20250408075500,26.67599868774414,82.0,0.0,20.4,6.4,28.5
20250408075600,26.67599868774414,82.0,0.0,20.9,5.9,28.3
20250408075700,26.67599868774414,82.0,0.0,20.1,5.8,27.1
20250408075800,26.67599868774414,82.0,0.0,20.5,6.2,27.5
20250408075900,26.67599868774414,82.0,0.0,19.1,6.3,26.8
20250408080000,28.025999069213867,76.0,0.0,20.7,6.0,25.2
20250408080100,28.025999069213867,76.0,0.0,19.8,5.5,27.3
20250408080200,28.025999069213867,76.0,0.0,20.8,6.0,27.4
20250408080300,28.025999069213867,76.0,0.0,20.8,6.1,26.6
20250408080400,28.025999069213867,76.0,0.0,20.7,6.1,28.6
20250408080500,28.025999069213867,76.0,0.0,19.9,6.2,25.7
20250408080600,28.025999069213867,76.0,0.0,20.1,6.2,28.2
20250408080700,28.025999069213867,76.0,0.0,19.5,5.7,28.5
20250408080800,28.025999069213867,76.0,0.0,20.8,6.4,28.8
20250408080900,28.025999069213867,76.0,0.0,20.5,5.8,28.2
20250408081000,28.025999069213867,76.0,0.0,20.0,5.8,26.3
20250408081100,28.025999069213867,76.0,0.0,19.3,5.6,27.5
20250408081200,28.025999069213867,76.0,0.0,20.2,5.8,25.6
20250408081300,28.025999069213867,76.0,0.0,19.2,6.1,30.0
20250408081400,28.025999069213867,76.0,0.0,20.8,6.1,28.4
20250408081500,28.025999069213867,76.0,0.0,19.8,6.4,27.9
20250408081600,28.025999069213867,76.0,0.0,19.7,5.8,26.8
20250408081700,28.025999069213867,76.0,0.0,19.9,6.3,25.7
20250408081800,28.025999069213867,76.0,0.0,20.1,5.7,29.2
20250408081900,28.025999069213867,76.0,0.0,20.2,6.3,29.7
20250408082000,28.025999069213867,76.0,0.0,20.5,6.1,26.0
20250408082100,28.025999069213867,76.0,0.0,19.7,5.5,28.4
20250408082200,28.025999069213867,76.0,0.0,20.7,5.6,27.4
20250408082300,28.025999069213867,76.0,0.0,20.7,5.9,28.4
20250408082400,28.025999069213867,76.0,0.0,20.8,5.5,25.3
20250408082500,28.025999069213867,76.0,0.0,20.7,5.8,27.0
20250408082600,28.025999069213867,76.0,0.0,19.2,6.4,26.2
20250408082700,28.025999069213867,76.0,0.0,20.3,5.9,29.0
20250408082800,28.025999069213867,76.0,0.0,20.1,6.1,27.9
20250408082900,28.025999069213867,76.0,0.0,20.6,6.0,28.7
20250408083000,28.025999069213867,76.0,0.0,19.2,6.4,28.7
20250408083100,28.025999069213867,76.0,0.0,19.6,6.2,25.7
20250408083200,28.025999069213867,76.0,0.0,19.8,6.2,29.5
20250408083300,28.025999069213867,76.0,0.0,19.3,5.6,27.1
20250408083400,28.025999069213867,76.0,0.0,20.6,5.9,28.1
20250408083500,28.025999069213867,76.0,0.0,20.1,5.6,25.8
20250408083600,28.025999069213867,76.0,0.0,20.8,6.4,29.2
20250408083700,28.025999069213867,76.0,0.0,19.1,6.0,26.0
20250408083800,28.025999069213867,76.0,0.0,19.9,6.2,28.5
20250408083900,28.025999069213867,76.0,0.0,20.8,6.1,28.9
20250408084000,28.025999069213867,76.0,0.0,20.4,5.9,25.7
20250408084100,28.025999069213867,76.0,0.0,20.3,6.3,25.4
20250408084200,28.025999069213867,76.0,0.0,20.7,5.9,28.2
20250408084300,28.025999069213867,76.0,0.0,19.2,6.3,26.5
20250408084400,28.025999069213867,76.0,0.0,20.2,6.2,26.8
20250408084500,28.025999069213867,76.0,0.0,20.0,5.7,29.3
20250408084600,28.025999069213867,76.0,0.0,20.7,5.8,26.3
20250408084700,28.025999069213867,76.0,0.0,19.5,5.9,29.9
20250408084800,28.025999069213867,76.0,0.0,20.0,6.2,26.8
20250408084900,28.025999069213867,76.0,0.0,20.1,6.0,27.5
20250408085000,28.025999069213867,76.0,0.0,19.8,6.2,26.2
20250408085100,28.025999069213867,76.0,0.0,20.2,5.8,28.8
20250408085200,28.025999069213867,76.0,0.0,19.7,5.9,29.4
20250408085300,28.025999069213867,76.0,0.0,19.9,6.4,28.8
20250408085400,28.025999069213867,76.0,0.0,20.8,5.7,28.2
20250408085500,28.025999069213867,76.0,0.0,20.3,6.2,27.7
20250408085600,28.025999069213867,76.0,0.0,20.1,5.9,29.7
20250408085700,28.025999069213867,76.0,0.0,20.7,5.8,27.0
20250408085800,28.025999069213867,76.0,0.0,19.5,6.4,25.1
20250408085900,28.025999069213867,76.0,0.0,20.4,6.2,28.2
20250408090000,29.375999450683594,71.0,0.0,20.5,5.6,26.7
20250408090100,29.375999450683594,71.0,0.0,20.1,5.7,25.5
20250408090200,29.375999450683594,71.0,0.0,19.6,6.0,28.5
20250408090300,29.375999450683594,71.0,0.0,20.2,6.4,27.3
20250408090400,29.375999450683594,71.0,0.0,19.4,5.6,28.9
20250408090500,29.375999450683594,71.0,0.0,20.9,5.5,26.0
20250408090600,29.375999450683594,71.0,0.0,20.8,5.7,28.8
20250408090700,29.375999450683594,71.0,0.0,20.6,5.9,27.7
20250408090800,29.375999450683594,71.0,0.0,19.7,6.0,27.5
20250408090900,29.375999450683594,71.0,0.0,19.2,6.0,27.8
20250408091000,29.375999450683594,71.0,0.0,20.9,5.9,28.5
20250408091100,29.375999450683594,71.0,0.0,19.8,5.7,26.7
20250408091200,29.375999450683594,71.0,0.0,19.2,6.5,25.1
20250408091300,29.375999450683594,71.0,0.0,19.6,6.1,29.7
20250408091400,29.375999450683594,71.0,0.0,20.1,5.9,26.0
20250408091500,29.375999450683594,71.0,0.0,20.5,6.0,25.9
20250408091600,29.375999450683594,71.0,0.0,20.9,6.4,29.9
20250408091700,29.375999450683594,71.0,0.0,20.9,6.1,29.5
20250408091800,29.375999450683594,71.0,0.0,20.5,5.6,25.9
20250408091900,29.375999450683594,71.0,0.0,19.9,6.2,28.6
20250408092000,29.375999450683594,71.0,0.0,19.8,6.4,26.0
20250408092100,29.375999450683594,71.0,0.0,20.4,6.3,29.1
20250408092200,29.375999450683594,71.0,0.0,20.7,6.3,27.4
20250408092300,29.375999450683594,71.0,0.0,19.1,6.4,29.1
20250408092400,29.375999450683594,71.0,0.0,19.6,6.1,27.7
20250408092500,29.375999450683594,71.0,0.0,20.9,5.7,25.7
20250408092600,29.375999450683594,71.0,0.0,19.6,6.4,27.0
20250408092700,29.375999450683594,71.0,0.0,19.7,6.5,28.4
20250408092800,29.375999450683594,71.0,0.0,19.3,6.0,29.8
20250408092900,29.375999450683594,71.0,0.0,20.3,6.0,26.8
20250408093000,29.375999450683594,71.0,0.0,19.4,6.2,29.8
20250408093100,29.375999450683594,71.0,0.0,19.6,6.2,28.2
20250408093200,29.375999450683594,71.0,0.0,19.1,5.6,25.0
20250408093300,29.375999450683594,71.0,0.0,19.2,6.1,27.1
20250408093400,29.375999450683594,71.0,0.0,19.2,6.3,27.3
20250408093500,29.375999450683594,71.0,0.0,19.9,5.9,26.5
20250408093600,29.375999450683594,71.0,0.0,19.8,5.6,28.6
20250408093700,29.375999450683594,71.0,0.0,20.8,6.2,28.2
20250408093800,29.375999450683594,71.0,0.0,19.0,5.9,25.6
20250408093900,29.375999450683594,71.0,0.0,20.8,6.1,29.5
20250408094000,29.375999450683594,71.0,0.0,20.3,5.6,26.2
20250408094100,29.375999450683594,71.0,0.0,19.3,6.0,29.8
20250408094200,29.375999450683594,71.0,0.0,20.8,6.2,29.0
20250408094300,29.375999450683594,71.0,0.0,19.2,5.8,29.1
20250408094400,29.375999450683594,71.0,0.0,20.2,6.4,26.8
20250408094500,29.375999450683594,71.0,0.0,20.7,6.5,27.5
20250408094600,29.375999450683594,71.0,0.0,20.8,6.5,27.1
20250408094700,29.375999450683594,71.0,0.0,19.8,5.9,29.9
20250408094800,29.375999450683594,71.0,0.0,20.9,6.0,29.0
20250408094900,29.375999450683594,71.0,0.0,19.2,5.8,26.3
20250408095000,29.375999450683594,71.0,0.0,19.6,5.5,26.7
20250408095100,29.375999450683594,71.0,0.0,19.3,6.0,27.7
20250408095200,29.375999450683594,71.0,0.0,21.0,6.2,29.4
20250408095300,29.375999450683594,71.0,0.0,19.1,5.7,28.4
20250408095400,29.375999450683594,71.0,0.0,20.4,5.5,29.7
20250408095500,29.375999450683594,71.0,0.0,20.0,6.3,29.0
20250408095600,29.375999450683594,71.0,0.0,20.4,6.0,27.6
20250408095700,29.375999450683594,71.0,0.0,20.9,5.5,28.8
20250408095800,29.375999450683594,71.0,0.0,19.4,5.8,25.2
20250408095900,29.375999450683594,71.0,0.0,20.2,6.5,25.0
20250408100000,31.125999450683594,64.0,0.0,19.4,6.4,27.7
20250408100100,31.125999450683594,64.0,0.0,19.0,5.7,29.1
20250408100200,31.125999450683594,64.0,0.0,20.6,5.9,27.1
20250408100300,31.125999450683594,64.0,0.0,19.9,5.8,25.8
20250408100400,31.125999450683594,64.0,0.0,19.8,6.4,28.3
20250408100500,31.125999450683594,64.0,0.0,20.1,6.2,26.7
20250408100600,31.125999450683594,64.0,0.0,20.3,5.7,26.8
20250408100700,31.125999450683594,64.0,0.0,19.6,5.6,29.1
20250408100800,31.125999450683594,64.0,0.0,19.2,5.7,28.9
20250408100900,31.125999450683594,64.0,0.0,19.3,5.8,25.4
20250408101000,31.125999450683594,64.0,0.0,20.6,6.4,26.8
20250408101100,31.125999450683594,64.0,0.0,19.5,6.5,25.8
20250408101200,31.125999450683594,64.0,0.0,20.1,6.4,29.7
20250408101300,31.125999450683594,64.0,0.0,20.8,6.3,26.6
20250408101400,31.125999450683594,64.0,0.0,20.4,5.7,25.7
20250408101500,31.125999450683594,64.0,0.0,20.5,6.4,26.4
20250408101600,31.125999450683594,64.0,0.0,20.1,5.8,25.9
20250408101700,31.125999450683594,64.0,0.0,20.1,5.6,26.3
20250408101800,31.125999450683594,64.0,0.0,19.9,6.4,29.6
20250408101900,31.125999450683594,64.0,0.0,20.2,6.2,25.7
20250408102000,31.125999450683594,64.0,0.0,20.3,6.5,25.8
20250408102100,31.125999450683594,64.0,0.0,19.8,6.2,27.2
20250408102200,31.125999450683594,64.0,0.0,20.7,5.6,28.7
20250408102300,31.125999450683594,64.0,0.0,19.2,6.0,29.9
20250408102400,31.125999450683594,64.0,0.0,19.9,6.0,27.0
20250408102500,31.125999450683594,64.0,0.0,19.9,6.0,27.1
20250408102600,31.125999450683594,64.0,0.0,19.7,5.5,27.1
20250408102700,31.125999450683594,64.0,0.0,20.5,5.9,29.9
20250408102800,31.125999450683594,64.0,0.0,20.7,5.9,29.9
20250408102900,31.125999450683594,64.0,0.0,20.2,5.7,25.1
20250408103000,31.125999450683594,64.0,0.0,19.2,5.9,28.8
20250408103100,31.125999450683594,64.0,0.0,20.2,6.2,29.5
20250408103200,31.125999450683594,64.0,0.0,20.6,5.9,29.9
20250408103300,31.125999450683594,64.0,0.0,20.2,6.1,25.8
20250408103400,31.125999450683594,64.0,0.0,20.1,5.7,28.6
20250408103500,31.125999450683594,64.0,0.0,20.0,5.5,29.0
20250408103600,31.125999450683594,64.0,0.0,19.3,5.8,26.6
20250408103700,31.125999450683594,64.0,0.0,19.1,6.2,25.4
20250408103800,31.125999450683594,64.0,0.0,20.1,5.8,29.3
20250408103900,31.125999450683594,64.0,0.0,20.7,5.7,27.3
20250408104000,31.125999450683594,64.0,0.0,20.6,6.4,29.2
20250408104100,31.125999450683594,64.0,0.0,19.4,6.4,28.8
20250408104200,31.125999450683594,64.0,0.0,20.4,6.0,25.9
20250408104300,31.125999450683594,64.0,0.0,20.2,6.4,27.8
20250408104400,31.125999450683594,64.0,0.0,20.3,6.1,25.8
20250408104500,31.125999450683594,64.0,0.0,19.5,5.8,27.1
20250408104600,31.125999450683594,64.0,0.0,19.7,5.7,27.8
20250408104700,31.125999450683594,64.0,0.0,20.8,5.9,25.2
20250408104800,31.125999450683594,64.0,0.0,20.9,5.8,29.0
20250408104900,31.125999450683594,64.0,0.0,19.4,5.8,25.2
20250408105000,31.125999450683594,64.0,0.0,20.5,6.3,25.5
20250408105100,31.125999450683594,64.0,0.0,20.4,5.7,29.7
20250408105200,31.125999450683594,64.0,0.0,19.6,6.1,27.6
20250408105300,31.125999450683594,64.0,0.0,19.1,6.5,26.9
20250408105400,31.125999450683594,64.0,0.0,20.4,5.7,25.6
20250408105500,31.125999450683594,64.0,0.0,20.4,5.6,28.5
20250408105600,31.125999450683594,64.0,0.0,20.0,6.2,26.4
20250408105700,31.125999450683594,64.0,0.0,19.3,6.2,27.3
20250408105800,31.125999450683594,64.0,0.0,19.2,6.4,28.0
20250408105900,31.125999450683594,64.0,0.0,20.5,5.9,29.4
20250408110000,32.5260009765625,57.0,0.0,20.2,6.0,27.9
20250408110100,32.5260009765625,57.0,0.0,19.5,6.3,26.7
20250408110200,32.5260009765625,57.0,0.0,20.5,5.7,28.6
20250408110300,32.5260009765625,57.0,0.0,20.3,6.2,28.3
20250408110400,32.5260009765625,57.0,0.0,20.1,6.5,27.7
20250408110500,32.5260009765625,57.0,0.0,20.8,5.8,26.2
20250408110600,32.5260009765625,57.0,0.0,19.1,5.6,27.0
20250408110700,32.5260009765625,57.0,0.0,20.8,5.8,29.5
20250408110800,32.5260009765625,57.0,0.0,20.1,5.9,25.5
20250408110900,32.5260009765625,57.0,0.0,19.4,5.7,25.7
20250408111000,32.5260009765625,57.0,0.0,19.0,5.6,28.5
20250408111100,32.5260009765625,57.0,0.0,19.1,6.3,27.6
20250408111200,32.5260009765625,57.0,0.0,19.7,6.3,28.3
20250408111300,32.5260009765625,57.0,0.0,19.3,6.0,25.3
20250408111400,32.5260009765625,57.0,0.0,19.7,6.2,25.7
20250408111500,32.5260009765625,57.0,0.0,20.4,5.5,25.9
20250408111600,32.5260009765625,57.0,0.0,20.1,6.1,28.8
20250408111700,32.5260009765625,57.0,0.0,19.3,6.5,27.2
20250408111800,32.5260009765625,57.0,0.0,20.6,5.6,27.7
20250408111900,32.5260009765625,57.0,0.0,20.6,6.5,25.1
20250408112000,32.5260009765625,57.0,0.0,20.7,6.4,26.6
20250408112100,32.5260009765625,57.0,0.0,20.6,6.0,29.6
20250408112200,32.5260009765625,57.0,0.0,19.9,6.3,29.2
20250408112300,32.5260009765625,57.0,0.0,20.7,6.1,27.7
20250408112400,32.5260009765625,57.0,0.0,20.3,5.6,26.8
20250408112500,32.5260009765625,57.0,0.0,19.3,6.0,25.7
20250408112600,32.5260009765625,57.0,0.0,20.2,6.3,26.9
20250408112700,32.5260009765625,57.0,0.0,19.5,6.1,25.2
20250408112800,32.5260009765625,57.0,0.0,19.2,6.1,29.7
20250408112900,32.5260009765625,57.0,0.0,20.2,5.7,27.8
20250408113000,32.5260009765625,57.0,0.0,20.9,6.2,29.3
20250408113100,32.5260009765625,57.0,0.0,19.5,5.9,27.2
20250408113200,32.5260009765625,57.0,0.0,19.9,5.6,25.6
20250408113300,32.5260009765625,57.0,0.0,21.0,6.2,25.7
20250408113400,32.5260009765625,57.0,0.0,20.5,5.8,28.7
20250408113500,32.5260009765625,57.0,0.0,19.1,5.9,26.6
20250408113600,32.5260009765625,57.0,0.0,19.8,5.8,29.2
20250408113700,32.5260009765625,57.0,0.0,20.4,6.1,25.3
20250408113800,32.5260009765625,57.0,0.0,20.4,5.9,28.7
20250408113900,32.5260009765625,57.0,0.0,19.7,6.0,26.8
20250408114000,32.5260009765625,57.0,0.0,20.3,6.2,28.1
20250408114100,32.5260009765625,57.0,0.0,20.6,6.5,27.8
20250408114200,32.5260009765625,57.0,0.0,20.9,6.3,29.8
20250408114300,32.5260009765625,57.0,0.0,19.6,6.5,27.6
20250408114400,32.5260009765625,57.0,0.0,21.0,5.6,28.9
20250408114500,32.5260009765625,57.0,0.0,20.3,5.8,25.9
20250408114600,32.5260009765625,57.0,0.0,20.3,6.3,29.5
20250408114700,32.5260009765625,57.0,0.0,20.9,5.9,26.8
20250408114800,32.5260009765625,57.0,0.0,19.9,5.6,26.4
20250408114900,32.5260009765625,57.0,0.0,20.9,6.4,25.4
20250408115000,32.5260009765625,57.0,0.0,19.7,6.5,26.3
20250408115100,32.5260009765625,57.0,0.0,21.0,5.6,26.9
20250408115200,32.5260009765625,57.0,0.0,19.1,5.7,28.5
20250408115300,32.5260009765625,57.0,0.0,20.6,6.0,27.0
20250408115400,32.5260009765625,57.0,0.0,20.1,5.9,25.3
20250408115500,32.5260009765625,57.0,0.0,19.8,6.2,27.4
20250408115600,32.5260009765625,57.0,0.0,19.2,6.4,27.2
20250408115700,32.5260009765625,57.0,0.0,20.1,6.5,26.7
20250408115800,32.5260009765625,57.0,0.0,19.0,6.2,26.1
20250408115900,32.5260009765625,57.0,0.0,19.0,5.9,30.0
20250408120000,33.375999450683594,53.0,0.0,20.9,5.6,27.6
20250408120100,33.375999450683594,53.0,0.0,19.9,6.5,26.1
20250408120200,33.375999450683594,53.0,0.0,19.0,5.6,26.6
20250408120300,33.375999450683594,53.0,0.0,20.4,6.1,26.4
20250408120400,33.375999450683594,53.0,0.0,20.2,5.9,27.4
20250408120500,33.375999450683594,53.0,0.0,19.8,5.7,29.9
20250408120600,33.375999450683594,53.0,0.0,19.1,6.3,29.6
20250408120700,33.375999450683594,53.0,0.0,20.0,6.4,26.5
20250408120800,33.375999450683594,53.0,0.0,20.1,5.7,26.8
20250408120900,33.375999450683594,53.0,0.0,20.7,5.9,27.8
20250408121000,33.375999450683594,53.0,0.0,20.6,5.9,25.8
20250408121100,33.375999450683594,53.0,0.0,19.6,5.7,25.3
20250408121200,33.375999450683594,53.0,0.0,19.8,5.9,27.6
20250408121300,33.375999450683594,53.0,0.0,21.0,6.3,25.8
20250408121400,33.375999450683594,53.0,0.0,20.8,6.3,28.6
20250408121500,33.375999450683594,53.0,0.0,20.4,5.9,26.3
20250408121600,33.375999450683594,53.0,0.0,19.9,5.6,28.3
20250408121700,33.375999450683594,53.0,0.0,20.5,6.1,27.2
20250408121800,33.375999450683594,53.0,0.0,20.6,6.2,29.1
20250408121900,33.375999450683594,53.0,0.0,21.0,6.1,28.6
20250408122000,33.375999450683594,53.0,0.0,19.4,6.4,29.1
20250408122100,33.375999450683594,53.0,0.0,19.8,5.6,28.0
20250408122200,33.375999450683594,53.0,0.0,19.1,5.7,30.0
20250408122300,33.375999450683594,53.0,0.0,19.6,6.3,29.8
20250408122400,33.375999450683594,53.0,0.0,19.8,5.8,27.2
20250408122500,33.375999450683594,53.0,0.0,20.2,5.7,29.7
20250408122600,33.375999450683594,53.0,0.0,19.1,5.7,25.6
20250408122700,33.375999450683594,53.0,0.0,20.3,5.8,27.5
20250408122800,33.375999450683594,53.0,0.0,19.9,6.0,28.6
20250408122900,33.375999450683594,53.0,0.0,19.9,6.4,27.4
20250408123000,33.375999450683594,53.0,0.0,19.6,6.4,26.4
20250408123100,33.375999450683594,53.0,0.0,19.7,6.3,29.6
20250408123200,33.375999450683594,53.0,0.0,20.3,6.4,26.8
20250408123300,33.375999450683594,53.0,0.0,20.8,5.7,26.7
20250408123400,33.375999450683594,53.0,0.0,19.9,5.7,26.0
20250408123500,33.375999450683594,53.0,0.0,20.9,6.1,28.6
20250408123600,33.375999450683594,53.0,0.0,19.8,5.7,27.5
20250408123700,33.375999450683594,53.0,0.0,20.0,6.5,26.6
20250408123800,33.375999450683594,53.0,0.0,20.7,6.4,29.1
20250408123900,33.375999450683594,53.0,0.0,19.6,5.9,27.0
20250408124000,33.375999450683594,53.0,0.0,20.8,6.3,27.7
20250408124100,33.375999450683594,53.0,0.0,20.2,6.3,25.5
20250408124200,33.375999450683594,53.0,0.0,20.1,6.4,25.5
20250408124300,33.375999450683594,53.0,0.0,19.2,5.6,29.0
20250408124400,33.375999450683594,53.0,0.0,19.6,6.5,29.9
20250408124500,33.375999450683594,53.0,0.0,19.7,5.8,27.7
20250408124600,33.375999450683594,53.0,0.0,20.7,5.8,29.4
20250408124700,33.375999450683594,53.0,0.0,20.8,6.1,27.0
20250408124800,33.375999450683594,53.0,0.0,19.6,5.7,26.5
20250408124900,33.375999450683594,53.0,0.0,20.4,6.4,27.5
20250408125000,33.375999450683594,53.0,0.0,20.1,6.1,26.6
20250408125100,33.375999450683594,53.0,0.0,19.9,6.2,25.2
20250408125200,33.375999450683594,53.0,0.0,20.1,5.6,29.2
20250408125300,33.375999450683594,53.0,0.0,20.2,5.8,29.5
20250408125400,33.375999450683594,53.0,0.0,19.4,5.8,29.1
20250408125500,33.375999450683594,53.0,0.0,20.8,5.8,28.5
20250408125600,33.375999450683594,53.0,0.0,19.7,6.5,25.2
20250408125700,33.375999450683594,53.0,0.0,20.7,5.9,25.9
20250408125800,33.375999450683594,53.0,0.0,20.4,5.7,29.6
20250408125900,33.375999450683594,53.0,0.0,20.7,5.6,26.5
20250408130000,32.82600021362305,55.0,0.0,19.9,6.2,29.0
20250408130100,32.82600021362305,55.0,0.0,19.4,6.4,26.6
20250408130200,32.82600021362305,55.0,0.0,20.9,5.8,28.6
20250408130300,32.82600021362305,55.0,0.0,20.8,5.6,28.0
20250408130400,32.82600021362305,55.0,0.0,20.5,5.6,26.7
20250408130500,32.82600021362305,55.0,0.0,20.5,5.9,28.0
20250408130600,32.82600021362305,55.0,0.0,20.0,6.3,27.1
20250408130700,32.82600021362305,55.0,0.0,20.8,6.4,29.3
20250408130800,32.82600021362305,55.0,0.0,19.7,5.8,28.3
20250408130900,32.82600021362305,55.0,0.0,20.2,5.9,29.2
20250408131000,32.82600021362305,55.0,0.0,20.6,5.6,26.5
20250408131100,32.82600021362305,55.0,0.0,20.7,6.1,26.8
20250408131200,32.82600021362305,55.0,0.0,19.9,6.0,27.8
20250408131300,32.82600021362305,55.0,0.0,19.1,5.8,28.9
20250408131400,32.82600021362305,55.0,0.0,19.1,5.9,29.0
20250408131500,32.82600021362305,55.0,0.0,19.4,6.4,28.2
20250408131600,32.82600021362305,55.0,0.0,20.6,6.1,25.4
20250408131700,32.82600021362305,55.0,0.0,20.4,6.5,26.5
20250408131800,32.82600021362305,55.0,0.0,19.2,6.3,25.7
20250408131900,32.82600021362305,55.0,0.0,19.3,5.6,28.3
20250408132000,32.82600021362305,55.0,0.0,20.4,5.7,27.5
20250408132100,32.82600021362305,55.0,0.0,21.0,6.1,27.1
20250408132200,32.82600021362305,55.0,0.0,20.8,6.3,27.5
20250408132300,32.82600021362305,55.0,0.0,20.4,6.2,26.9
20250408132400,32.82600021362305,55.0,0.0,20.5,5.5,29.1
20250408132500,32.82600021362305,55.0,0.0,20.5,6.3,28.3
20250408132600,32.82600021362305,55.0,0.0,19.2,6.3,27.6
20250408132700,32.82600021362305,55.0,0.0,19.3,5.9,26.9
20250408132800,32.82600021362305,55.0,0.0,20.6,5.6,28.8
20250408132900,32.82600021362305,55.0,0.0,19.2,6.2,28.5
20250408133000,32.82600021362305,55.0,0.0,19.6,6.1,25.2
20250408133100,32.82600021362305,55.0,0.0,21.0,5.6,25.8
20250408133200,32.82600021362305,55.0,0.0,19.8,6.1,28.8
20250408133300,32.82600021362305,55.0,0.0,20.0,5.7,26.6
20250408133400,32.82600021362305,55.0,0.0,19.6,6.0,25.4
20250408133500,32.82600021362305,55.0,0.0,19.7,6.3,28.8
20250408133600,32.82600021362305,55.0,0.0,20.0,6.0,26.8
20250408133700,32.82600021362305,55.0,0.0,20.7,5.7,26.5
20250408133800,32.82600021362305,55.0,0.0,20.8,5.8,25.9
20250408133900,32.82600021362305,55.0,0.0,20.8,6.4,27.4
